NameID,year,Sales,price,FuelEfficiency,HH,size,hppw,share,share0,hppw_own_sum,FuelEfficiency_own_sum,size_own_sum,iv_BLP_own_hppw,iv_BLP_own_FuelEfficiency,iv_BLP_own_size,iv_BLP_other_hppw,iv_BLP_other_FuelEfficiency,iv_BLP_other_size,iv_GH_own_hppw,iv_GH_own_FuelEfficiency,iv_GH_own_size,iv_GH_other_hppw,iv_GH_other_FuelEfficiency,iv_GH_other_size,logit_share
137,2009,54,9.280833333333334,7.8,52877802,14.003549999999999,0.14893617021276595,1.021222478196049e-06,0.9291896626111653,3.052069881931056,391.9,348.35487125000003,2.90313371171829,384.09999999999997,334.35132125,13.645023505873654,2059.2999999999997,1563.83277925,0.1222596430333519,1416.7700000000004,294.156887739362,0.48111909950491416,9895.930000000008,1754.1190160922197,-13.72106773708061
137,2010,65,9.348155440414509,7.8,53362801,14.003549999999999,0.14893617021276595,1.218076989624289e-06,0.9249569564386247,3.0384629852141445,414.5,342.6139525,2.8895268150013784,406.7,328.61040249999996,14.105168575163725,2155.1,1609.611702875,0.12431420474269972,1682.7300000000005,318.8775716719556,0.48622822555146605,10766.690000000002,1805.1732655986634,-13.540229104669773
143,2006,2495,1.6660277777777779,9.3,51102005,11.3712465,0.06640625,4.8823916008775e-05,0.9152275336359111,2.5453950632826707,310.9,295.79970525,2.4789888132826707,301.59999999999997,284.42845875,13.778912964051765,2103.5,1567.5231525,0.06172365696639387,727.4700000000003,165.31968495754336,0.27383451040202966,7546.6600000000035,802.9503827303051,-9.838707709029483
143,2007,2124,1.6660277777777779,9.3,51713048,11.3712465,0.06640625,4.10728062287104e-05,0.9201741889203668,2.7502627461436537,357.2,330.201509875,2.6838564961436537,347.9,318.830263375,13.61577871130859,2060.2000000000003,1542.06841125,0.06610794638302359,933.9699999999993,215.22558689614834,0.2731784739680869,7136.159999999989,777.9313840844843,-10.01697201330703
143,2008,1549,1.6423722109533472,9.3,52324877,11.3712465,0.06640625,2.960350962697915e-05,0.9235641012591391,2.8571570957147023,362.6,321.905370125,2.7907508457147023,353.3,310.534123625,13.516623393349276,2086.0,1550.3659983750001,0.10372088769538429,936.6299999999992,183.08204685045712,0.28497914529912305,7227.219999999994,848.1043407104953,-10.34810256464949
143,2009,1372,1.6660277777777779,9.3,52877802,11.3712465,0.06640625,2.5946615557129247e-05,0.9291896626111653,3.052069881931056,391.9,348.35487125000003,2.985663631931056,382.59999999999997,336.98362475000005,13.645023505873654,2059.2999999999997,1563.83277925,0.11064022071354285,984.920000000001,191.0775778828147,0.29857409406111324,7232.080000000002,836.2833200541572,-10.486026975359053
179,2006,8973,2.104888888888889,11.6,51102005,13.4683005,0.0935483870967742,0.0001755899792972898,0.9152275336359111,1.1880203100901565,261.4,140.11163249999998,1.0944719229933824,249.79999999999998,126.64333199999999,15.13628771724428,2153.0,1723.2112252499999,0.005769272811130294,628.4400000000005,292.50130301597255,0.15998494532352003,4471.000000000007,1455.6202404985088,-8.558776369917044
179,2007,6810,2.104888888888889,11.6,51713048,13.4683005,0.0935483870967742,0.00013168823465984833,0.9201741889203668,1.2738977915175103,278.1,154.7671665,1.180349404420736,266.5,141.298866,15.092143665934733,2139.3,1717.502754625,0.005834582300719621,681.0500000000002,292.3572859744095,0.1613824198530649,4200.589999999989,1443.1262107552539,-8.851880996525301
179,2008,6220,2.0750020283975665,10.6,52324877,13.560338999999999,0.10246913580246914,0.00011887271134913514,0.9235641012591391,1.332610970015635,297.3,162.484021375,1.2301418342131658,286.7,148.923682375,15.041169519048344,2151.2999999999997,1709.787347125,0.013085099017859925,977.4500000000007,334.6619061817646,0.19951545136501414,5088.590000000004,1504.669287024204,-8.957942219333134
179,2009,3121,2.104888888888889,10.6,52877802,13.560338999999999,0.10246913580246914,5.902287693425684e-05,0.9291896626111653,1.3668217896478696,289.8,166.0673695,1.2643526538454004,279.2,152.5070305,15.330271598156841,2161.3999999999996,1746.120281,0.013493652229741415,888.1600000000008,314.2974688428685,0.2023921213948192,5250.140000000007,1401.0249144621193,-9.664143041374103
179,2010,1861,2.120157512953368,10.6,53362801,13.560338999999999,0.10246913580246914,3.487448119524311e-05,0.9249569564386247,1.3814151283646303,291.4,166.514134375,1.2789459925621611,280.79999999999995,152.953795375,15.76221643201324,2278.2,1785.7115210000002,0.012365637014591813,932.6400000000012,310.12154097648727,0.20545419760464023,5885.419999999998,1467.599868894511,-10.185747117923158
179,2011,1429,2.1245607476635517,10.6,53783435,13.560338999999999,0.10246913580246914,2.6569519034996558e-05,0.9389811007794501,1.2553489253689183,259.0,152.375882875,1.152879789566449,248.4,138.815543875,14.766608801761839,2254.9,1692.37414649,0.009684501733234457,876.3200000000006,234.6542928018639,0.20674626244472005,6875.489999999998,1363.3955541857358,-10.472785973221203
179,2012,1443,2.279423076923077,10.6,54171475,13.192185,0.10246913580246914,2.6637635397596245e-05,0.9197618488328037,1.1640566237104693,248.0,142.358698375,1.061587487908,237.4,129.166513375,15.331048059392245,2461.1,1782.18522475,0.009558915075600805,1047.2800000000007,186.8056781732489,0.21134529012729386,9041.57,1297.8183912786262,-10.449544975169681
179,2013,1588,2.26998447204969,10.6,54594744,13.192185,0.10246913580246914,2.9087049112273518e-05,0.9195631909181587,1.2256286414618782,285.8,151.04692775,1.123159505659409,275.2,137.85474275,14.624674163142775,2529.1,1740.125924375,0.011311179099129348,1665.2000000000007,207.09129444521704,0.19052506510326106,11224.669999999998,1241.6818223843948,-10.361361016369184
179,2014,1421,2.3061592741935484,9.6,55952365,13.192185,0.10246913580246914,2.5396602985414467e-05,0.9188134228106355,1.2353312576862336,286.6,150.696394,1.1328621218837645,277.0,137.504209,15.219450195424095,2638.0,1791.6603675,0.010554386013546052,1942.2000000000007,210.3717452652363,0.21974378624918334,14826.040000000008,1206.4327712058584,-10.496222934408546
179,2015,1034,2.1258720000000007,18.2,56412140,11.931106250000001,0.10263157894736842,1.8329387965072767e-05,0.9279170405519096,1.160070856282717,289.0,139.063396,1.0574392773353485,270.8,127.13228975000001,15.116253936294603,2730.4,1785.61443425,0.010036140467228893,675.159999999998,112.51371193722525,0.2200707181245205,6424.659999999989,989.4392852824749,-10.832191940315301
179,2016,544,2.128,18.2,56950757,11.931106250000001,0.10263157894736842,9.55211183584443e-06,0.9300480413280547,1.1738523688877587,302.0,137.52150925,1.0712207899403903,283.8,125.59040300000001,15.53896768469546,2874.1,1836.87839175,0.009968238631572063,794.0,116.7189702118194,0.24488243961344702,7161.570000000007,974.638989281957,-11.486229256447865
198,2006,7193,2.3207222222222224,12.0,51102005,13.702304,0.10738255033557047,0.00014075768651347439,0.9152275336359111,4.587959748102073,630.9,546.961630875,4.480577197766503,618.9,533.2593268749999,11.736348279232363,1783.5,1316.3612268749998,0.025928954522129177,1320.9500000000007,294.4236529481932,0.14681135863841144,3404.570000000007,1630.7224806483864,-8.779888107347746
198,2007,4922,2.3207222222222224,12.0,51713048,13.702304,0.10738255033557047,9.51790735676613e-05,0.9201741889203668,4.479565362622365,642.0,547.716383,4.372182812286795,630.0,534.0140789999999,11.886476094829879,1775.4,1324.5535381250002,0.02265442468229939,1344.5,296.20286881311586,0.15039397832784607,3160.8199999999924,1612.1179297097042,-9.176558164717857
198,2008,2834,2.2877707910750513,12.0,52324877,13.702304,0.10738255033557047,5.41616180005545e-05,0.9235641012591391,3.8422221298968133,581.0,493.45984625,3.734839579561243,569.0,479.75754225,12.531558359167166,1867.6,1378.81152225,0.01977925528720359,1149.960000000001,279.0722164635572,0.2020485265990808,3280.600000000006,1667.2712508108816,-9.744022984815732
198,2009,1183,2.3207222222222224,12.0,52877802,13.702304,0.10738255033557047,2.2372336883443076e-05,0.9291896626111653,3.8923568879462977,590.5,494.072033125,3.7849743376107274,578.5,480.369729125,12.804736499858413,1860.6999999999998,1418.115617375,0.02246268448080735,1327.33,277.54711061673333,0.20050426838080648,3199.850000000006,1537.3244579219463,-10.634242919666496
